facilityId,facilityName,concat_address,typeOfFacility,categoryOfFacility,google_lat,google_long,biz_status,gbiz_name,rating,price_level,total_user_ratings
FA0003336,SAVORY SAIGON COMISSARY (SPECIAL EVENT),1355 E S BOULDER RD UNIT C2 Louisville CO USA,SPECIAL EVENT,SPECIAL EVENT,39.98799899999999,-105.1255301,0,0,0.0,0.0,0.0
FA0000389,HAMPTON INN LOUISVILLE,912 W DILLON RD LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.9585308,-105.1627658,0,0,0.0,0.0,0.0
FA0004910,BASECAMP HOTEL,2020 ARAPAHOE AVE BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0137568,-105.2684682,0,0,0.0,0.0,0.0
FA0000685,PERSIMMON GRILL AT LAKE VALLEY GOLF,4400 LAKE VALLEY DR LONGMONT CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.0966294,-105.25148,0,0,0.0,0.0,0.0
FA0003452,KRISHNA GRANDE,400 W SOUTH BOULDER RD UNIT 2800 LAFAYETTE CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,39.9856206,-105.0950923,0,0,0.0,0.0,0.0
FA0004763,SILVER CANYON COFFEE DRIP BAR @ LMGT FRM MRKT (SPECIAL EVENT),5601 N BROADWAY ST BOULDER CO USA,SPECIAL EVENT,SPECIAL EVENT,40.0648486,-105.2818823,0,0,0.0,0.0,0.0
FA0005267,LAS DELICIAS (INSIDE SAVE-A-LOT),1750 N MAIN ST Longmont CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.1909584,-105.1008524,0,0,0.0,0.0,0.0
FA0002143,SAIGON EXPRESS,1225 KEN PRATT BLVD UNIT 110 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.1519532,-105.1143,0,0,0.0,0.0,0.0
FA0002855,SPROUTS FARMERS MARKET,2525 ARAPAHOE AVE UNIT E65 BOULDER CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,40.0152398,-105.2600413,0,0,0.0,0.0,0.0
FA0004974,KONA ICE OF BOULDER (MOBILE),299 WALNUT ST Denver CO USA,MOBILE UNIT FULL FOOD SERVICE,MOBILE UNITS,39.7435348,-105.0152887,0,0,0.0,0.0,0.0
FA0000021,ROCKY MOUNTAIN PATHWAY RANCH,15747 HWY 7 ALLENSPARK CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.1934368,-105.5112163,0,0,0.0,0.0,0.0
FA0002356,AMANTE UPTOWN,4580 BROADWAY ST UNIT A BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0575766,-105.2818477,0,0,0.0,0.0,0.0
FA0000770,BEST WESTERN PLUS,960 W DILLON RD LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.95985200000001,-105.1628572,0,0,0.0,0.0,0.0
FA0003255,LAUGHING GOAT NORLIN,1720 PLEASANT ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.008826,-105.2704048,0,0,0.0,0.0,0.0
FA0003836,JFE (KS-102),1611 PACE ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.186645,-105.0760629,0,0,0.0,0.0,0.0
FA0002527,CUGINI PIZZERIA,385 CROSSING DR UNIT 105 LAFAYETTE CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0012517,-105.1006805,0,0,0.0,0.0,0.0
FA0000350,CORNER THE,1100 13TH ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0074268,-105.2760395,0,0,0.0,0.0,0.0
FA0003782,JFE SNOWFOX KS061,1650 30TH ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0157862,-105.2518457,0,0,0.0,0.0,0.0
FA0004861,SPICE EXCHANGE,205 E WOODWARD AVE KEENSBURG CO USA,SPECIAL EVENT,SPECIAL EVENT,40.1095161,-104.5183298,0,0,0.0,0.0,0.0
FA0001406,CASPIAN DELI AND GROCERY,2607 PEARL ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,GROCERY FINISHED FOODS,40.0220141,-105.2606057,0,0,0.0,0.0,0.0
FA0003551,BOULDER CREEK LODGE THE,55 LAKEVIEW DR NEDERLAND CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,39.9610065,-105.5096595,0,0,0.0,0.0,0.0
FA0000462,LA QUINTA INN 952,902 DILLON RD LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.958752,-105.1619891,0,0,0.0,0.0,0.0
FA0000413,KING SOOPERS 80,995 S HOVER RD LONGMONT CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,40.1505035,-105.1341187,0,0,0.0,0.0,0.0
FA0003815,WALGREENS #19547,3348 28TH ST BOULDER CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,GROCERY FINISHED FOODS,40.0353486,-105.2572405,0,0,0.0,0.0,0.0
FA0003833,NORTH BOULDER LIQUOR,3990 N BROADWAY UNIT A BOULDER CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.047704,-105.281915,0,0,0.0,0.0,0.0
FA0002169,SUBWAY 30680,1635 PACE ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.1879212,-105.0746929,0,0,0.0,0.0,0.0
FA0000238,FANS CHINESE CUISINE,7960 NIWOT RD UNIT C9 NIWOT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.10004929999999,-105.1672438,0,0,0.0,0.0,0.0
FA0003583,CURED,1825 PEARL ST UNIT B BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0200071,-105.2714756,0,0,0.0,0.0,0.0
FA0000888,TEX MEX,424 MAIN ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.1663106,-105.1021649,0,0,0.0,0.0,0.0
FA0003720,HAZELS BEVERAGE WORLD,1955 28th ST BOULDER CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.0207248,-105.2599845,0,0,0.0,0.0,0.0
FA0001408,TORTILLAS Y PANADERIA LAGUNA,1136 FRANCIS ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.1789721,-105.1160155,0,0,0.0,0.0,0.0
FA0001322,FOX HILL COUNTRY CLUB,1400 E HWY 119 LONGMONT CO USA,RESTAURANT MORE THAN 200 SEATS,FULL SERVICE FULL MENU,40.16107179999999,-105.0672947,0,0,0.0,0.0,0.0
FA0001237,TWISTED PINE BREWING COMPANY,3201 WALNUT ST UNIT A BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0208264,-105.251023,0,0,0.0,0.0,0.0
FA0005203,MOUNTAIN VIEW GRILL (MOBILE),4920 PEARL ST BOULDER CO USA,MOBILE UNIT FULL FOOD SERVICE,MOBILE UNITS,40.025388,-105.2377392,0,0,0.0,0.0,0.0
FA0000481,LOYAL ORDER OF MOOSE LONGMONT LODGE,2200 PRATT ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.1970124,-105.1069013,0,0,0.0,0.0,0.0
FA0001258,JAMESTOWN MERCANTILE CAFE,108 MAIN ST JAMESTOWN CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,35.9942835,-79.9353144,0,0,0.0,0.0,0.0
FA0003034,FLIGHT DECK GRILL (MOBILE),1509 9TH AVE LONGMONT CO USA,MOBILE UNIT FULL FOOD SERVICE,MOBILE UNITS,40.1738191,-105.1182895,0,0,0.0,0.0,0.0
FA0001512,COURTYARD BY MARRIOTT 1067,1410 DRY CREEK DR LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.1406191,-105.1328852,0,0,0.0,0.0,0.0
FA0000191,CINEBARRE,1164 W DILLION RD LOUISVILLE CO USA,RESTAURANT MORE THAN 200 SEATS,FAST FOOD LIMITED MENU,39.9600563,-105.1677922,0,0,0.0,0.0,0.0
FA0003807,SPIRIT HOUND DISTILLERS,4196 UTE HWY LYONS CO USA,RESTAURANT 0 TO 100 SEATS,BARS FRATERNAL ORGANIZATIONS,40.2156532,-105.2560747,0,0,0.0,0.0,0.0
FA0000414,JOHN HAROLD BUCKLEY POST 32,315 S BOWEN ST LONGMONT CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.1540914,-105.1124653,0,0,0.0,0.0,0.0
FA0003565,TIFFIN WALLAH,2416 ARAPAHOE AVE BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0140542,-105.2626995,0,0,0.0,0.0,0.0
FA0001368,LOAF N JUG 95,200 LASHLEY ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.1629806,-105.0876633,0,0,0.0,0.0,0.0
FA0002526,HOLIDAY INN EXPRESS,4777 BROADWAY ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0612313,-105.2829086,0,0,0.0,0.0,0.0
FA0000903,NIWOT MARKET,7980 NIWOT RD Niwot CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,40.1010572,-105.1670731,0,0,0.0,0.0,0.0
FA0002207,KING SOOPERS 135,480 N HWY 287 LAFAYETTE CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,40.00185,-105.1017375,0,0,0.0,0.0,0.0
FA0001030,BOULDER COUNTY JAIL,3200 AIRPORT RD BOULDER CO USA,NO FEE LICENSE K12 SCHOOLS NON PROFIT,RESIDENTIAL FACILITIES,40.0342493,-105.2327265,0,0,0.0,0.0,0.0
FA0003781,JFE SUSHI (KS-80),995 S HOVER ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.1505035,-105.1341187,0,0,0.0,0.0,0.0
FA0000137,BOULDER COUNTRY CLUB SNACK BAR,7350 CLUBHOUSE RD BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0651651,-105.1867747,0,0,0.0,0.0,0.0
FA0000555,MOUNTAIN PEOPLES COOP,30 E 1ST ST NEDERLAND CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,39.9617441,-105.5097114,0,0,0.0,0.0,0.0
FA0003391,NATURAL GROCERS BY VITAMIN COTTAGE,1745 N MAIN ST LONGMONT CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.19022750000001,-105.1038485,0,0,0.0,0.0,0.0
FA0005153,GREEN BELLY FOODS BLDR (MOBILE PRE-PKG),3605 MARTIN DR BOULDER CO USA,MOBILE UNIT PREPACKAGED,PRE PACKAGED,39.9920721,-105.2509085,0,0,0.0,0.0,0.0
FA0004507,RIVERSIDE,1724 BROADWAY ST BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,40.0145226,-105.2785702,0,0,0.0,0.0,0.0
FA0001046,BLUE OWL BOOKS,176 S HWY 119 NEDERLAND CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.95980720000001,-105.5105523,0,0,0.0,0.0,0.0
FA0001270,UCAR,1850 TABLE MESA DR BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FAST FOOD LIMITED MENU,39.9787054,-105.2747061,0,0,0.0,0.0,0.0
FA0000244,ELDORADO CORNER MARKET,1805 S FOOTHILLS HWY BOULDER CO USA,GROCERY STORE  MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,39.9538096,-105.232687,0,0,0.0,0.0,0.0
FA0003276,SPROUTS FARMERS MARKET,2950 BASELINE RD BOULDER CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,39.999112,-105.2543698,0,0,0.0,0.0,0.0
FA0002137,BOULDER SHELTER FOR THE HOMELESS,4869 N BROADWAY ST BOULDER CO USA,NO FEE LICENSE K12 SCHOOLS NON PROFIT,RESIDENTIAL FACILITIES,40.0625866,-105.282617,0,0,0.0,0.0,0.0
FA0001179,YOUR BUTCHER FRANK III,900 COFFMAN ST A LONGMONT CO USA,GROCERY STORE W DELI 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.1741162,-105.1033513,0,0,0.0,0.0,0.0
FA0000615,DOS WAPOS,1389 FOREST PARK CIR UNIT 102 LAFAYETTE CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.014328,-105.128281,0,0,0.0,0.0,0.0
FA0005069,COOL BEADS (MOBILE),11450 BROOMFIELD LN Broomfield CO USA,MOBILE UNIT FULL FOOD SERVICE,MOBILE UNITS,39.904576,-105.085448,0,0,0.0,0.0,0.0
FA0003783,JFE SUSHI (KS-013),1375 E SOUTH BOULDER RD LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,39.988326,-105.1242509,0,0,0.0,0.0,0.0
FA0001277,WALGREENS #19103,4800 BASELINE RD UNIT E107 BOULDER CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,GROCERY FINISHED FOODS,39.9980269,-105.2328968,0,0,0.0,0.0,0.0
FA0001429,SENOR GOMEZ,502 S PUBLIC RD LAFAYETTE CO USA,RESTAURANT MORE THAN 200 SEATS,FULL SERVICE FULL MENU,39.9938644,-105.0900423,0,0,0.0,0.0,0.0
FA0001492,ELDORA MTN RESORT LOOKOUT RESTAURANT,2861 ELDORA SKI RD UNIT 140 NEDERLAND CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.9366134,-105.5884097,0,0,0.0,0.0,0.0
FA0000378,JESTERS PERFORMING ARTS,224 MAIN ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.16280270000001,-105.1022334,0,0,0.0,0.0,0.0
FA0003584,SUR LA TABLE,1850 29TH ST UNIT 1004 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0191498,-105.255439,0,0,0.0,0.0,0.0
FA0000252,AMERICAN LEGION POST 111,1150 PINE ST LOUISVILLE CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,BARS FRATERNAL ORGANIZATIONS,39.9760918,-105.1286822,0,0,0.0,0.0,0.0
FA0005145,LAS CAZUELAS,917 MAIN ST LONGMONT CO USA,GROCERY STORE W DELI 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.1745556,-105.1029186,0,0,0.0,0.0,0.0
FA0001116,WILD BASIN LODGE & EVENT CENTER,1130 84 COUNTY RD W ALLENSPARK CO USA,RESTAURANT 101 TO 200 SEATS,FULL SERVICE FULL MENU,37.2679338,-105.9096808,0,0,0.0,0.0,0.0
FA0000970,GARDEN GATE CAFE THE,1135 FRANCIS ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.17898580000001,-105.1170561,0,0,0.0,0.0,0.0
FA0004954,RAYBACK COLLECTIVE,2775 VALMONT RD UNIT 2 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,BARS FRATERNAL ORGANIZATIONS,40.0295306,-105.2594038,0,0,0.0,0.0,0.0
FA0002338,NATURAL GROCERS BY VITAMIN COTTAGE,100 W SOUTH BOULDER RD LAFAYETTE CO USA,GROCERY STORE 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,39.9863584,-105.0912715,0,0,0.0,0.0,0.0
FA0000304,COURTYARD BY MARRIOTT,4710 PEARL EAST CIR BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.0212524,-105.242931,0,0,0.0,0.0,0.0
FA0003742,STARBUCKS 21402,1352 COLLEGE AVE UNIT 115 BOULDER CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,FAST FOOD LIMITED MENU,40.0071679,-105.2751944,0,0,0.0,0.0,0.0
FA0000447,EUREST DINING SERVICE AT IBM CANTEE,6300 DIAGONAL HWY BOULDER CO USA,RESTAURANT 101 TO 200 SEATS,FULL MENU LIMITED SERVICE,40.08903249999999,-105.1981362,0,0,0.0,0.0,0.0
FA0005030,SPRUCE CAFE,4740 PEARL ST UNIT 105 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0248318,-105.2426089,0,0,0.0,0.0,0.0
FA0000968,NCAR,3450 MITCHELL LN BLDG 2 BOULDER CO USA,RESTAURANT MORE THAN 200 SEATS,FULL MENU LIMITED SERVICE,40.0375653,-105.2418728,0,0,0.0,0.0,0.0
FA0005346,LONGMONT YOUTH CENTER,1050 LASHLEY ST Longmont CO USA,NO FEE LICENSE K12 SCHOOLS NON PROFIT,FULL SERVICE FULL MENU,40.177251,-105.0879373,0,0,0.0,0.0,0.0
FA0003502,CURE ORGANIC FARM (FARMERS MARKET),7416 VALMONT RD BOULDER CO USA,MOBILE UNIT PREPACKAGED,PRE PACKAGED,40.0327259,-105.1803587,0,0,0.0,0.0,0.0
FA0003521,COLORADO ATHLETIC CLUB,1821 E 30th ST UNIT B BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0187496,-105.2548631,0,0,0.0,0.0,0.0
FA0000889,7 ELEVEN 41867,3334 ARAPAHOE RD ERIE CO USA,LIMITED FOOD SERVICE CONVENIENCE OTHER,FAST FOOD LIMITED MENU,40.0166075,-105.1022791,0,0,0.0,0.0,0.0
FA0000432,KOREA HOUSE,2750 GLENWOOD DR UNIT 4 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.0323957,-105.2596712,0,0,0.0,0.0,0.0
FA0000773,YURIHANA,6525 GUNPARK DR UNIT 330 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.07018739999999,-105.2004522,0,0,0.0,0.0,0.0
FA0000990,BOULDER BURGER,1310 COLLEGE AVE UNIT 210 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0071181,-105.2759597,0,0,0.0,0.0,0.0
FA0002900,ALL TIME FAVORITES (SPECIAL EVENT),4472 HAYSTACK DR Windsor CO USA,SPECIAL EVENT,SPECIAL EVENT,40.4394218,-104.9508866,0,0,0.0,0.0,0.0
FA0003799,GOODY MONSTER,1310 COLLEGE AVE UNIT 235 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0071181,-105.2759597,0,0,0.0,0.0,0.0
FA0001067,TORTILLAS DE LA FRONTERA,1630 N MAIN ST UNIT 105 LONGMONT CO USA,GROCERY STORE W DELI 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.1873677,-105.1013433,0,0,0.0,0.0,0.0
FA0000743,WINOT COFFEE,7960 NIWOT RD UNIT D 13 NIWOT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.10004929999999,-105.1672438,0,0,0.0,0.0,0.0
FA0000295,COLORADO ATHLETIC CLUB AT FLATIRONS,505 THUNDERBIRD DR BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,39.9962737,-105.2330988,0,0,0.0,0.0,0.0
FA0000256,BPOE LODGE 1055,306 COFFMAN ST LONGMONT CO USA,RESTAURANT 101 TO 200 SEATS,BARS FRATERNAL ORGANIZATIONS,40.1642415,-105.1034667,0,0,0.0,0.0,0.0
FA0000785,SUNSET GOLF COURSE,1900 LONGS PEAK AVE LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.1702863,-105.1222181,0,0,0.0,0.0,0.0
FA0000975,LUUS ASIAN CUISINE,1104 FRANCIS ST LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.1780662,-105.1158913,0,0,0.0,0.0,0.0
FA0004627,LA LOMA CARNICERIA,4483 BROADWAY ST BOULDER CO USA,GROCERY STORE W DELI 0 TO 15000 SQ FT,GROCERY FINISHED FOODS,40.0560226,-105.2826137,0,0,0.0,0.0,0.0
FA0000782,SCROOGE MAKI,1107 13TH ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0075099,-105.2764136,0,0,0.0,0.0,0.0
FA0000327,GLACIER VIEW RANCH,8748 OVERLAND RD WARD CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.1249376,-105.4600528,0,0,0.0,0.0,0.0
FA0005092,SUNRISE BISON RANCH @ BLDR FARM MRKT (PRE-PKG),33558 COUNTY ROAD 50 RAMAH CO USA,MOBILE UNIT PREPACKAGED,PRE PACKAGED,40.3469572,-104.416715,0,0,0.0,0.0,0.0
FA0002441,OZO EAST PEARL,1521 PEARL ST UNIT B BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0190869,-105.2753813,0,0,0.0,0.0,0.0
FA0005182,MCDEVITT TACO SUPPLY,4800 BASELINE RD UNIT C110 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,39.9980269,-105.2328968,0,0,0.0,0.0,0.0
FA0000242,ELDORA MOUNTAIN RESORT,2861 ELDORA SKI RD NEDERLAND CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,39.9366134,-105.5884097,0,0,0.0,0.0,0.0
FA0001210,SUPER TARGET 1769,400 MARSHALL RD SUPERIOR CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,39.9556361,-105.1703511,0,0,0.0,0.0,0.0
FA0001338,ASIAN CUISINE AND VIETNAMESE,1627 COALTON RD SUPERIOR CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,39.9295679,-105.1497666,0,0,0.0,0.0,0.0
FA0000009,AMERICAN LEGION BOULDER POST 10,4760 N 28TH AVE BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,BARS FRATERNAL ORGANIZATIONS,40.0605914,-105.2735952,0,0,0.0,0.0,0.0
FA0002591,DAIRY CENTER FOR THE ARTS THE,2590 WALNUT ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0193233,-105.261078,0,0,0.0,0.0,0.0
FA0004595,SHOES AND BREWS,63 S PRATT PKWY UNIT B LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.1580744,-105.1072111,0,0,0.0,0.0,0.0
FA0003258,DANNYS TACOS,1751 HOVER ST UNIT C-1 LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.1895254,-105.1312177,0,0,0.0,0.0,0.0
FA0000330,GOLD HILL INN,349 MAIN ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.0632368,-105.4087985,0,0,0.0,0.0,0.0
FA0003686,COMPASS GROUP USA (QUALCOMM),6190 SPINE RD BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0665543,-105.209625,0,0,0.0,0.0,0.0
FA0001800,BOULDER COMMUNITY FOOTHILLS HOSPITAL,4747 ARAPAHOE AVE BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0163695,-105.2363882,0,0,0.0,0.0,0.0
FA0000972,BELEZA COFFEE BAR,2680 BROADWAY ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0252868,-105.2810327,0,0,0.0,0.0,0.0
FA0000567,NEDERLAND COMMUNITY CENTER,750 N HWY 72 NEDERLAND CO USA,NO FEE LICENSE K12 SCHOOLS NON PROFIT,FULL MENU LIMITED SERVICE,39.9646611,-105.5120895,0,0,0.0,0.0,0.0
FA0000959,COSMOS PIZZA,3117 28TH ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.0310906,-105.2590401,0,0,0.0,0.0,0.0
FA0004834,RATS WOODSHACK (MOBILE),2500 47TH ST UNIT F BOULDER CO USA,MOBILE UNIT FULL FOOD SERVICE,MOBILE UNITS,40.0258297,-105.2432584,0,0,0.0,0.0,0.0
FA0002076,MICI,535 W SOUTH BOULDER RD STE 260 LAFAYETTE CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,39.9876824,-105.0954735,0,0,0.0,0.0,0.0
FA0004982,OUR CENTER,220 COLLYER ST LONGMONT CO USA,NO FEE LICENSE K12 SCHOOLS NON PROFIT,FULL SERVICE FULL MENU,40.1630974,-105.0976659,0,0,0.0,0.0,0.0
FA0000713,RESIDENCE INN BY MARRIOTT LOUISVILLE,845 COAL CREEK CIR LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,39.9574146,-105.1581966,0,0,0.0,0.0,0.0
FA0001642,EDIBLE ARRANGEMENTS,1629 28TH ST UNIT 102 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0153754,-105.2591132,0,0,0.0,0.0,0.0
FA0003711,BLUE REEF SEAFOOD MARKET,900 COFFMAN ST UNIT C LONGMONT CO USA,GROCERY STORE 0 TO 15000 SQ FT,FAST FOOD LIMITED MENU,40.1744298,-105.1032952,0,0,0.0,0.0,0.0
FA0000430,KING SOOPERS 13,1375 SOUTH BOULDER RD LOUISVILLE CO USA,GROCERY STORE W DELI MORE THAN 15000 SQ FT,GROCERY FINISHED FOODS,39.988326,-105.1242509,0,0,0.0,0.0,0.0
FA0005256,MCDEVITT TACO SUPPLY (MOBILE),4800 BASELINE RD UNIT C110 Boulder CO USA,MOBILE UNIT FULL FOOD SERVICE,MOBILE UNITS,39.9980269,-105.2328968,0,0,0.0,0.0,0.0
FA0000118,AVISTA HOSPITAL,100 HEALTH PARK DR LOUISVILLE CO USA,RESTAURANT 0 TO 100 SEATS,RESIDENTIAL FACILITIES,39.9519333,-105.1517462,0,0,0.0,0.0,0.0
FA0002561,BOULDER PHO & MILK TEA,2321 CLOVER BASIN DR LONGMONT CO USA,RESTAURANT 0 TO 100 SEATS,FULL SERVICE FULL MENU,40.143716,-105.1320739,0,0,0.0,0.0,0.0
FA0000150,CANYON CAFE,1777 6TH ST BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0143562,-105.2887003,0,0,0.0,0.0,0.0
FA0004951,JEANNOTS PATISSERIE & BISTRO,2770 ARAPAHOE RD UNIT 124 LAFAYETTE CO USA,RESTAURANT 0 TO 100 SEATS,FULL MENU LIMITED SERVICE,40.013305,-105.1322911,0,0,0.0,0.0,0.0
FA0004784,RAKKAN RAMEN,1650 28TH ST Unit 1228 BOULDER CO USA,RESTAURANT 0 TO 100 SEATS,FAST FOOD LIMITED MENU,40.0166539,-105.2579263,0,0,0.0,0.0,0.0
